x,y,z,theta
2146.053004,1595.946996,0.0,0.04052
2147.052297,1595.947703,0.0,0.04052
2148.05159,1595.94841,0.0,0.04052
2149.050883,1595.949117,0.0,0.04052
2150.050177,1595.949823,0.0,0.04052
2151.04947,1595.95053,0.0,0.04052
2152.048763,1595.951237,0.0,0.04052
2153.048057,1595.951943,0.0,0.04052
2154.04735,1595.95265,0.0,0.04052
2155.046643,1595.953357,0.0,0.04052
2156.045936,1595.954064,0.0,0.04052
2157.04523,1595.95477,0.0,0.04052
2158.044523,1595.955477,0.0,0.04052
2159.043816,1595.956184,0.0,0.04052
2160.04311,1595.95689,0.0,0.04052
2161.042403,1595.957597,0.0,0.04052
2162.041696,1595.958304,0.0,0.04052
2163.040989,1595.959011,0.0,0.04052
2164.040283,1595.959717,0.0,0.04052
2165.039576,1595.960424,0.0,0.04052
2166.038869,1595.961131,0.0,0.04052
2167.038163,1595.961837,0.0,0.04052
2168.037456,1595.962544,0.0,0.04052
2169.036749,1595.963251,0.0,0.04052
2170.036042,1595.963958,0.0,0.04052
2171.035336,1595.964664,0.0,0.04052
2172.034629,1595.965371,0.0,0.04052
2173.033922,1595.966078,0.0,0.04052
2174.033216,1595.966784,0.0,0.04052
2175.032509,1595.967491,0.0,0.04052
2176.031802,1595.968198,0.0,0.04052
2177.031095,1595.968905,0.0,0.04052
2178.030389,1595.969611,0.0,0.04052
2179.029682,1595.970318,0.0,0.04052
2180.028975,1595.971025,0.0,0.04052
2181.028269,1595.971731,0.0,0.04052
2182.027562,1595.972438,0.0,0.04052
2183.026855,1595.973145,0.0,0.04052
2184.026148,1595.973852,0.0,0.04052
2185.025442,1595.974558,0.0,0.04052
2186.024735,1595.975265,0.0,0.04052
2187.024028,1595.975972,0.0,0.04052
2188.023322,1595.976678,0.0,0.04052
2189.022615,1595.977385,0.0,0.04052
2190.021908,1595.978092,0.0,0.04052
2191.021201,1595.978799,0.0,0.04052
2192.020495,1595.979505,0.0,0.04052
2193.019788,1595.980212,0.0,0.04052
2194.019081,1595.980919,0.0,0.04052
2195.018375,1595.981625,0.0,0.04052
2196.017668,1595.982332,0.0,0.04052
2197.016961,1595.983039,0.0,0.04052
2198.016254,1595.983746,0.0,0.04052
2199.015548,1595.984452,0.0,0.04052
2200.014841,1595.985159,0.0,0.04052
2201.014134,1595.985866,0.0,0.04052
2202.013428,1595.986572,0.0,0.04052
2203.012721,1595.987279,0.0,0.04052
2204.012014,1595.987986,0.0,0.04052
2205.011307,1595.988693,0.0,0.04052
2206.010601,1595.989399,0.0,0.04052
2207.009894,1595.990106,0.0,0.04052
2208.009187,1595.990813,0.0,0.04052
2209.008481,1595.991519,0.0,0.04052
2210.007774,1595.992226,0.0,0.04052
2211.007067,1595.992933,0.0,0.04052
2212.00636,1595.99364,0.0,0.04052
2213.005654,1595.994346,0.0,0.04052
2214.004947,1595.995053,0.0,0.04052
2215.00424,1595.99576,0.0,0.04052
2216.003534,1595.996466,0.0,0.04052
2217.002827,1595.997173,0.0,0.04052
2218.00212,1595.99788,0.0,0.04052
2219.001413,1595.998587,0.0,0.04052
2220.000707,1595.999293,0.0,0.04052
2343.0,1529.0,0.0,-67.561555
2343.381546,1528.07606,0.0,-67.561555
2343.763092,1527.15212,0.0,-67.561555
2344.144638,1526.22818,0.0,-67.561555
2344.526185,1525.304239,0.0,-67.561555
2344.907731,1524.380299,0.0,-67.561555
2345.289277,1523.456359,0.0,-67.561555
2345.670823,1522.532419,0.0,-67.561555
2346.052369,1521.608479,0.0,-67.561555
2346.433915,1520.684539,0.0,-67.561555
2346.815461,1519.760599,0.0,-67.561555
2347.197007,1518.836658,0.0,-67.561555
2347.578554,1517.912718,0.0,-67.561555
2347.9601,1516.988778,0.0,-67.561555
2348.341646,1516.064838,0.0,-67.561555
2348.723192,1515.140898,0.0,-67.561555
2349.104738,1514.216958,0.0,-67.561555
2349.486284,1513.293017,0.0,-67.561555
2349.86783,1512.369077,0.0,-67.561555
2350.249377,1511.445137,0.0,-67.561555
2350.630923,1510.521197,0.0,-67.561555
2351.012469,1509.597257,0.0,-67.561555
2351.394015,1508.673317,0.0,-67.561555
2351.775561,1507.749377,0.0,-67.561555
2352.157107,1506.825436,0.0,-67.561555
2352.538653,1505.901496,0.0,-67.561555
2352.9202,1504.977556,0.0,-67.561555
2353.301746,1504.053616,0.0,-67.561555
2353.683292,1503.129676,0.0,-67.561555
2354.064838,1502.205736,0.0,-67.561555
2354.446384,1501.281796,0.0,-67.561555
2354.82793,1500.357855,0.0,-67.561555
2355.209476,1499.433915,0.0,-67.561555
2355.591022,1498.509975,0.0,-67.561555
2355.972569,1497.586035,0.0,-67.561555
2356.354115,1496.662095,0.0,-67.561555
2356.735661,1495.738155,0.0,-67.561555
2357.117207,1494.814214,0.0,-67.561555
2357.498753,1493.890274,0.0,-67.561555
2357.880299,1492.966334,0.0,-67.561555
2358.261845,1492.042394,0.0,-67.561555
2358.643392,1491.118454,0.0,-67.561555
2359.024938,1490.194514,0.0,-67.561555
2359.406484,1489.270574,0.0,-67.561555
2359.78803,1488.346633,0.0,-67.561555
2360.169576,1487.422693,0.0,-67.561555
2360.551122,1486.498753,0.0,-67.561555
2360.932668,1485.574813,0.0,-67.561555
2361.314214,1484.650873,0.0,-67.561555
2361.695761,1483.726933,0.0,-67.561555
2362.077307,1482.802993,0.0,-67.561555
2362.458853,1481.879052,0.0,-67.561555
2362.840399,1480.955112,0.0,-67.561555
2363.221945,1480.031172,0.0,-67.561555
2363.603491,1479.107232,0.0,-67.561555
2363.985037,1478.183292,0.0,-67.561555
2364.366584,1477.259352,0.0,-67.561555
2364.74813,1476.335411,0.0,-67.561555
2365.129676,1475.411471,0.0,-67.561555
2365.511222,1474.487531,0.0,-67.561555
2365.892768,1473.563591,0.0,-67.561555
2366.274314,1472.639651,0.0,-67.561555
2366.65586,1471.715711,0.0,-67.561555
2367.037406,1470.791771,0.0,-67.561555
2367.418953,1469.86783,0.0,-67.561555
2367.800499,1468.94389,0.0,-67.561555
2368.182045,1468.01995,0.0,-67.561555
2368.563591,1467.09601,0.0,-67.561555
2368.945137,1466.17207,0.0,-67.561555
2369.326683,1465.24813,0.0,-67.561555
2369.708229,1464.32419,0.0,-67.561555
2370.089776,1463.400249,0.0,-67.561555
2370.471322,1462.476309,0.0,-67.561555
2370.852868,1461.552369,0.0,-67.561555
2371.234414,1460.628429,0.0,-67.561555
2371.61596,1459.704489,0.0,-67.561555
2371.997506,1458.780549,0.0,-67.561555
2372.379052,1457.856608,0.0,-67.561555
2372.760599,1456.932668,0.0,-67.561555
2373.142145,1456.008728,0.0,-67.561555
2373.523691,1455.084788,0.0,-67.561555
2373.905237,1454.160848,0.0,-67.561555
2374.286783,1453.236908,0.0,-67.561555
2374.668329,1452.312968,0.0,-67.561555
2375.049875,1451.389027,0.0,-67.561555
2375.431421,1450.465087,0.0,-67.561555
2375.812968,1449.541147,0.0,-67.561555
2376.194514,1448.617207,0.0,-67.561555
2376.57606,1447.693267,0.0,-67.561555
2376.957606,1446.769327,0.0,-67.561555
2377.339152,1445.845387,0.0,-67.561555
2377.720698,1444.921446,0.0,-67.561555
2378.102244,1443.997506,0.0,-67.561555
2378.483791,1443.073566,0.0,-67.561555
2378.865337,1442.149626,0.0,-67.561555
2379.246883,1441.225686,0.0,-67.561555
2379.628429,1440.301746,0.0,-67.561555
2380.009975,1439.377805,0.0,-67.561555
2380.391521,1438.453865,0.0,-67.561555
2380.773067,1437.529925,0.0,-67.561555
2381.154613,1436.605985,0.0,-67.561555
2381.53616,1435.682045,0.0,-67.561555
2381.917706,1434.758105,0.0,-67.561555
2382.299252,1433.834165,0.0,-67.561555
2382.680798,1432.910224,0.0,-67.561555
2383.062344,1431.986284,0.0,-67.561555
2383.44389,1431.062344,0.0,-67.561555
2383.825436,1430.138404,0.0,-67.561555
2384.206983,1429.214464,0.0,-67.561555
2384.588529,1428.290524,0.0,-67.561555
2384.970075,1427.366584,0.0,-67.561555
2385.351621,1426.442643,0.0,-67.561555
2385.733167,1425.518703,0.0,-67.561555
2386.114713,1424.594763,0.0,-67.561555
2386.496259,1423.670823,0.0,-67.561555
2386.877805,1422.746883,0.0,-67.561555
2387.259352,1421.822943,0.0,-67.561555
2387.640898,1420.899002,0.0,-67.561555
2388.022444,1419.975062,0.0,-67.561555
2388.40399,1419.051122,0.0,-67.561555
2388.785536,1418.127182,0.0,-67.561555
2389.167082,1417.203242,0.0,-67.561555
2389.548628,1416.279302,0.0,-67.561555
2389.930175,1415.355362,0.0,-67.561555
2390.311721,1414.431421,0.0,-67.561555
2390.693267,1413.507481,0.0,-67.561555
2391.074813,1412.583541,0.0,-67.561555
2391.456359,1411.659601,0.0,-67.561555
2391.837905,1410.735661,0.0,-67.561555
2392.219451,1409.811721,0.0,-67.561555
2392.600998,1408.887781,0.0,-67.561555
2392.982544,1407.96384,0.0,-67.561555
2393.36409,1407.0399,0.0,-67.561555
2393.745636,1406.11596,0.0,-67.561555
2394.127182,1405.19202,0.0,-67.561555
2394.508728,1404.26808,0.0,-67.561555
2394.890274,1403.34414,0.0,-67.561555
2395.27182,1402.4202,0.0,-67.561555
2395.653367,1401.496259,0.0,-67.561555
2396.034913,1400.572319,0.0,-67.561555
2396.416459,1399.648379,0.0,-67.561555
2396.798005,1398.724439,0.0,-67.561555
2397.179551,1397.800499,0.0,-67.561555
2397.561097,1396.876559,0.0,-67.561555
2397.942643,1395.952618,0.0,-67.561555
2398.32419,1395.028678,0.0,-67.561555
2398.705736,1394.104738,0.0,-67.561555
2399.087282,1393.180798,0.0,-67.561555
2399.468828,1392.256858,0.0,-67.561555
2399.850374,1391.332918,0.0,-67.561555
2400.23192,1390.408978,0.0,-67.561555
2400.613466,1389.485037,0.0,-67.561555
2400.995012,1388.561097,0.0,-67.561555
2401.376559,1387.637157,0.0,-67.561555
2401.758105,1386.713217,0.0,-67.561555
2402.139651,1385.789277,0.0,-67.561555
2402.521197,1384.865337,0.0,-67.561555
2402.902743,1383.941397,0.0,-67.561555
2403.284289,1383.017456,0.0,-67.561555
2403.665835,1382.093516,0.0,-67.561555
2404.047382,1381.169576,0.0,-67.561555
2404.428928,1380.245636,0.0,-67.561555
2404.810474,1379.321696,0.0,-67.561555
2405.19202,1378.397756,0.0,-67.561555
2405.573566,1377.473815,0.0,-67.561555
2405.955112,1376.549875,0.0,-67.561555
2406.336658,1375.625935,0.0,-67.561555
2406.718204,1374.701995,0.0,-67.561555
2407.099751,1373.778055,0.0,-67.561555
2407.481297,1372.854115,0.0,-67.561555
2407.862843,1371.930175,0.0,-67.561555
2408.244389,1371.006234,0.0,-67.561555
2408.625935,1370.082294,0.0,-67.561555
2409.007481,1369.158354,0.0,-67.561555
2409.389027,1368.234414,0.0,-67.561555
2409.770574,1367.310474,0.0,-67.561555
2410.15212,1366.386534,0.0,-67.561555
2410.533666,1365.462594,0.0,-67.561555
2410.915212,1364.538653,0.0,-67.561555
2411.296758,1363.614713,0.0,-67.561555
2411.678304,1362.690773,0.0,-67.561555
2412.05985,1361.766833,0.0,-67.561555
2412.441397,1360.842893,0.0,-67.561555
2412.822943,1359.918953,0.0,-67.561555
2413.204489,1358.995012,0.0,-67.561555
2413.586035,1358.071072,0.0,-67.561555
2413.967581,1357.147132,0.0,-67.561555
2414.349127,1356.223192,0.0,-67.561555
2414.730673,1355.299252,0.0,-67.561555
2415.112219,1354.375312,0.0,-67.561555
2415.493766,1353.451372,0.0,-67.561555
2415.875312,1352.527431,0.0,-67.561555
2416.256858,1351.603491,0.0,-67.561555
2416.638404,1350.679551,0.0,-67.561555
2417.01995,1349.755611,0.0,-67.561555
2417.401496,1348.831671,0.0,-67.561555
2417.783042,1347.907731,0.0,-67.561555
2418.164589,1346.983791,0.0,-67.561555
2418.546135,1346.05985,0.0,-67.561555
2418.927681,1345.13591,0.0,-67.561555
2419.309227,1344.21197,0.0,-67.561555
2419.690773,1343.28803,0.0,-67.561555
2420.072319,1342.36409,0.0,-67.561555
2420.453865,1341.44015,0.0,-67.561555
2420.835411,1340.516209,0.0,-67.561555
2421.216958,1339.592269,0.0,-67.561555
2421.598504,1338.668329,0.0,-67.561555
2421.98005,1337.744389,0.0,-67.561555
2422.361596,1336.820449,0.0,-67.561555
2422.743142,1335.896509,0.0,-67.561555
2423.124688,1334.972569,0.0,-67.561555
2423.506234,1334.048628,0.0,-67.561555
2423.887781,1333.124688,0.0,-67.561555
2424.269327,1332.200748,0.0,-67.561555
2424.650873,1331.276808,0.0,-67.561555
2425.032419,1330.352868,0.0,-67.561555
2425.413965,1329.428928,0.0,-67.561555
2425.795511,1328.504988,0.0,-67.561555
2426.177057,1327.581047,0.0,-67.561555
2426.558603,1326.657107,0.0,-67.561555
2426.94015,1325.733167,0.0,-67.561555
2427.321696,1324.809227,0.0,-67.561555
2427.703242,1323.885287,0.0,-67.561555
2428.084788,1322.961347,0.0,-67.561555
2428.466334,1322.037406,0.0,-67.561555
2428.84788,1321.113466,0.0,-67.561555
2429.229426,1320.189526,0.0,-67.561555
2429.610973,1319.265586,0.0,-67.561555
2429.992519,1318.341646,0.0,-67.561555
2430.374065,1317.417706,0.0,-67.561555
2430.755611,1316.493766,0.0,-67.561555
2431.137157,1315.569825,0.0,-67.561555
2431.518703,1314.645885,0.0,-67.561555
2431.900249,1313.721945,0.0,-67.561555
2432.281796,1312.798005,0.0,-67.561555
2432.663342,1311.874065,0.0,-67.561555
2433.044888,1310.950125,0.0,-67.561555
2433.426434,1310.026185,0.0,-67.561555
2433.80798,1309.102244,0.0,-67.561555
2434.189526,1308.178304,0.0,-67.561555
2434.571072,1307.254364,0.0,-67.561555
2434.952618,1306.330424,0.0,-67.561555
2435.334165,1305.406484,0.0,-67.561555
2435.715711,1304.482544,0.0,-67.561555
2436.097257,1303.558603,0.0,-67.561555
2436.478803,1302.634663,0.0,-67.561555
2436.860349,1301.710723,0.0,-67.561555
2437.241895,1300.786783,0.0,-67.561555
2437.623441,1299.862843,0.0,-67.561555
2438.004988,1298.938903,0.0,-67.561555
2438.386534,1298.014963,0.0,-67.561555
2438.76808,1297.091022,0.0,-67.561555
2439.149626,1296.167082,0.0,-67.561555
2439.531172,1295.243142,0.0,-67.561555
2439.912718,1294.319202,0.0,-67.561555
2440.294264,1293.395262,0.0,-67.561555
2440.67581,1292.471322,0.0,-67.561555
2441.057357,1291.547382,0.0,-67.561555
2441.438903,1290.623441,0.0,-67.561555
2441.820449,1289.699501,0.0,-67.561555
2442.201995,1288.775561,0.0,-67.561555
2442.583541,1287.851621,0.0,-67.561555
2442.965087,1286.927681,0.0,-67.561555
2443.346633,1286.003741,0.0,-67.561555
2443.72818,1285.0798,0.0,-67.561555
2444.109726,1284.15586,0.0,-67.561555
2444.491272,1283.23192,0.0,-67.561555
2444.872818,1282.30798,0.0,-67.561555
2445.254364,1281.38404,0.0,-67.561555
2445.63591,1280.4601,0.0,-67.561555
2446.017456,1279.53616,0.0,-67.561555
2446.399002,1278.612219,0.0,-67.561555
2446.780549,1277.688279,0.0,-67.561555
2447.162095,1276.764339,0.0,-67.561555
2447.543641,1275.840399,0.0,-67.561555
2447.925187,1274.916459,0.0,-67.561555
2448.306733,1273.992519,0.0,-67.561555
2448.688279,1273.068579,0.0,-67.561555
2449.069825,1272.144638,0.0,-67.561555
2449.451372,1271.220698,0.0,-67.561555
2449.832918,1270.296758,0.0,-67.561555
2450.214464,1269.372818,0.0,-67.561555
2450.59601,1268.448878,0.0,-67.561555
2450.977556,1267.524938,0.0,-67.561555
2451.359102,1266.600998,0.0,-67.561555
2451.740648,1265.677057,0.0,-67.561555
2452.122195,1264.753117,0.0,-67.561555
2452.503741,1263.829177,0.0,-67.561555
2452.885287,1262.905237,0.0,-67.561555
2453.266833,1261.981297,0.0,-67.561555
2453.648379,1261.057357,0.0,-67.561555
2454.029925,1260.133416,0.0,-67.561555
2454.411471,1259.209476,0.0,-67.561555
2454.793017,1258.285536,0.0,-67.561555
2455.174564,1257.361596,0.0,-67.561555
2455.55611,1256.437656,0.0,-67.561555
2455.937656,1255.513716,0.0,-67.561555
2456.319202,1254.589776,0.0,-67.561555
2456.700748,1253.665835,0.0,-67.561555
2457.082294,1252.741895,0.0,-67.561555
2457.46384,1251.817955,0.0,-67.561555
2457.845387,1250.894015,0.0,-67.561555
2458.226933,1249.970075,0.0,-67.561555
2458.608479,1249.046135,0.0,-67.561555
2458.990025,1248.122195,0.0,-67.561555
2459.371571,1247.198254,0.0,-67.561555
2459.753117,1246.274314,0.0,-67.561555
2460.134663,1245.350374,0.0,-67.561555
2460.516209,1244.426434,0.0,-67.561555
2460.897756,1243.502494,0.0,-67.561555
2461.279302,1242.578554,0.0,-67.561555
2461.660848,1241.654613,0.0,-67.561555
2462.042394,1240.730673,0.0,-67.561555
2462.42394,1239.806733,0.0,-67.561555
2462.805486,1238.882793,0.0,-67.561555
2463.187032,1237.958853,0.0,-67.561555
2463.568579,1237.034913,0.0,-67.561555
2463.950125,1236.110973,0.0,-67.561555
2464.331671,1235.187032,0.0,-67.561555
2464.713217,1234.263092,0.0,-67.561555
2465.094763,1233.339152,0.0,-67.561555
2465.476309,1232.415212,0.0,-67.561555
2465.857855,1231.491272,0.0,-67.561555
2466.239401,1230.567332,0.0,-67.561555
2466.620948,1229.643392,0.0,-67.561555
2467.002494,1228.719451,0.0,-67.561555
2467.38404,1227.795511,0.0,-67.561555
2467.765586,1226.871571,0.0,-67.561555
2468.147132,1225.947631,0.0,-67.561555
2468.528678,1225.023691,0.0,-67.561555
2468.910224,1224.099751,0.0,-67.561555
2469.291771,1223.17581,0.0,-67.561555
2469.673317,1222.25187,0.0,-67.561555
2470.054863,1221.32793,0.0,-67.561555
2470.436409,1220.40399,0.0,-67.561555
2470.817955,1219.48005,0.0,-67.561555
2471.199501,1218.55611,0.0,-67.561555
2471.581047,1217.63217,0.0,-67.561555
2471.962594,1216.708229,0.0,-67.561555
2472.34414,1215.784289,0.0,-67.561555
2472.725686,1214.860349,0.0,-67.561555
2473.107232,1213.936409,0.0,-67.561555
2473.488778,1213.012469,0.0,-67.561555
2473.870324,1212.088529,0.0,-67.561555
2474.25187,1211.164589,0.0,-67.561555
2474.633416,1210.240648,0.0,-67.561555
2475.014963,1209.316708,0.0,-67.561555
2475.396509,1208.392768,0.0,-67.561555
2475.778055,1207.468828,0.0,-67.561555
2476.159601,1206.544888,0.0,-67.561555
2476.541147,1205.620948,0.0,-67.561555
2476.922693,1204.697007,0.0,-67.561555
2477.304239,1203.773067,0.0,-67.561555
2477.685786,1202.849127,0.0,-67.561555
2478.067332,1201.925187,0.0,-67.561555
2478.448878,1201.001247,0.0,-67.561555
2478.830424,1200.077307,0.0,-67.561555
2479.21197,1199.153367,0.0,-67.561555
2479.593516,1198.229426,0.0,-67.561555
2479.975062,1197.305486,0.0,-67.561555
2480.356608,1196.381546,0.0,-67.561555
2480.738155,1195.457606,0.0,-67.561555
2481.119701,1194.533666,0.0,-67.561555
2481.501247,1193.609726,0.0,-67.561555
2481.882793,1192.685786,0.0,-67.561555
2482.264339,1191.761845,0.0,-67.561555
2482.645885,1190.837905,0.0,-67.561555
2483.027431,1189.913965,0.0,-67.561555
2483.408978,1188.990025,0.0,-67.561555
2483.790524,1188.066085,0.0,-67.561555
2484.17207,1187.142145,0.0,-67.561555
2484.553616,1186.218204,0.0,-67.561555
2484.935162,1185.294264,0.0,-67.561555
2485.316708,1184.370324,0.0,-67.561555
2485.698254,1183.446384,0.0,-67.561555
2486.0798,1182.522444,0.0,-67.561555
2486.461347,1181.598504,0.0,-67.561555
2486.842893,1180.674564,0.0,-67.561555
2487.224439,1179.750623,0.0,-67.561555
2487.605985,1178.826683,0.0,-67.561555
2487.987531,1177.902743,0.0,-67.561555
2488.369077,1176.978803,0.0,-67.561555
2488.750623,1176.054863,0.0,-67.561555
2489.13217,1175.130923,0.0,-67.561555
2489.513716,1174.206983,0.0,-67.561555
2489.895262,1173.283042,0.0,-67.561555
2490.276808,1172.359102,0.0,-67.561555
2490.658354,1171.435162,0.0,-67.561555
2491.0399,1170.511222,0.0,-67.561555
2491.421446,1169.587282,0.0,-67.561555
2491.802993,1168.663342,0.0,-67.561555
2492.184539,1167.739401,0.0,-67.561555
2492.566085,1166.815461,0.0,-67.561555
2492.947631,1165.891521,0.0,-67.561555
2493.329177,1164.967581,0.0,-67.561555
2493.710723,1164.043641,0.0,-67.561555
2494.092269,1163.119701,0.0,-67.561555
2494.473815,1162.195761,0.0,-67.561555
2494.855362,1161.27182,0.0,-67.561555
2495.236908,1160.34788,0.0,-67.561555
2495.618454,1159.42394,0.0,-67.561555
2496.0,1158.5,0.0,-67.561555
2496.381546,1157.57606,0.0,-67.561555
2496.763092,1156.65212,0.0,-67.561555
2497.144638,1155.72818,0.0,-67.561555
2497.526185,1154.804239,0.0,-67.561555
2497.907731,1153.880299,0.0,-67.561555
2498.289277,1152.956359,0.0,-67.561555
2498.670823,1152.032419,0.0,-67.561555
2499.052369,1151.108479,0.0,-67.561555
2499.433915,1150.184539,0.0,-67.561555
2499.815461,1149.260599,0.0,-67.561555
2500.197007,1148.336658,0.0,-67.561555
2500.578554,1147.412718,0.0,-67.561555
2500.9601,1146.488778,0.0,-67.561555
2501.341646,1145.564838,0.0,-67.561555
2501.723192,1144.640898,0.0,-67.561555
2502.104738,1143.716958,0.0,-67.561555
2502.486284,1142.793017,0.0,-67.561555
2502.86783,1141.869077,0.0,-67.561555
2503.249377,1140.945137,0.0,-67.561555
2503.630923,1140.021197,0.0,-67.561555
2504.012469,1139.097257,0.0,-67.561555
2504.394015,1138.173317,0.0,-67.561555
2504.775561,1137.249377,0.0,-67.561555
2505.157107,1136.325436,0.0,-67.561555
2505.538653,1135.401496,0.0,-67.561555
2505.9202,1134.477556,0.0,-67.561555
2506.301746,1133.553616,0.0,-67.561555
2506.683292,1132.629676,0.0,-67.561555
2507.064838,1131.705736,0.0,-67.561555
2507.446384,1130.781796,0.0,-67.561555
2507.82793,1129.857855,0.0,-67.561555
2508.209476,1128.933915,0.0,-67.561555
2508.591022,1128.009975,0.0,-67.561555
2508.972569,1127.086035,0.0,-67.561555
2509.354115,1126.162095,0.0,-67.561555
2509.735661,1125.238155,0.0,-67.561555
2510.117207,1124.314214,0.0,-67.561555
2510.498753,1123.390274,0.0,-67.561555
2510.880299,1122.466334,0.0,-67.561555
2511.261845,1121.542394,0.0,-67.561555
2511.643392,1120.618454,0.0,-67.561555
2512.024938,1119.694514,0.0,-67.561555
2512.406484,1118.770574,0.0,-67.561555
2512.78803,1117.846633,0.0,-67.561555
2513.169576,1116.922693,0.0,-67.561555
2513.551122,1115.998753,0.0,-67.561555
2513.932668,1115.074813,0.0,-67.561555
2514.314214,1114.150873,0.0,-67.561555
2514.695761,1113.226933,0.0,-67.561555
2515.077307,1112.302993,0.0,-67.561555
2515.458853,1111.379052,0.0,-67.561555
2515.840399,1110.455112,0.0,-67.561555
2516.221945,1109.531172,0.0,-67.561555
2516.603491,1108.607232,0.0,-67.561555
2516.985037,1107.683292,0.0,-67.561555
2517.366584,1106.759352,0.0,-67.561555
2517.74813,1105.835411,0.0,-67.561555
2518.129676,1104.911471,0.0,-67.561555
2518.511222,1103.987531,0.0,-67.561555
2518.892768,1103.063591,0.0,-67.561555
2519.274314,1102.139651,0.0,-67.561555
2519.65586,1101.215711,0.0,-67.561555
2520.037406,1100.291771,0.0,-67.561555
2520.418953,1099.36783,0.0,-67.561555
2520.800499,1098.44389,0.0,-67.561555
2521.182045,1097.51995,0.0,-67.561555
2521.563591,1096.59601,0.0,-67.561555
2521.945137,1095.67207,0.0,-67.561555
2522.326683,1094.74813,0.0,-67.561555
2522.708229,1093.82419,0.0,-67.561555
2523.089776,1092.900249,0.0,-67.561555
2523.471322,1091.976309,0.0,-67.561555
2523.852868,1091.052369,0.0,-67.561555
2524.234414,1090.128429,0.0,-67.561555
2524.61596,1089.204489,0.0,-67.561555
2524.997506,1088.280549,0.0,-67.561555
2525.379052,1087.356608,0.0,-67.561555
2525.760599,1086.432668,0.0,-67.561555
2526.142145,1085.508728,0.0,-67.561555
2526.523691,1084.584788,0.0,-67.561555
2526.905237,1083.660848,0.0,-67.561555
2527.286783,1082.736908,0.0,-67.561555
2527.668329,1081.812968,0.0,-67.561555
2528.049875,1080.889027,0.0,-67.561555
2528.431421,1079.965087,0.0,-67.561555
2528.812968,1079.041147,0.0,-67.561555
2529.194514,1078.117207,0.0,-67.561555
2529.57606,1077.193267,0.0,-67.561555
2529.957606,1076.269327,0.0,-67.561555
2530.339152,1075.345387,0.0,-67.561555
2530.720698,1074.421446,0.0,-67.561555
2531.102244,1073.497506,0.0,-67.561555
2531.483791,1072.573566,0.0,-67.561555
2531.865337,1071.649626,0.0,-67.561555
2532.246883,1070.725686,0.0,-67.561555
2532.628429,1069.801746,0.0,-67.561555
2533.009975,1068.877805,0.0,-67.561555
2533.391521,1067.953865,0.0,-67.561555
2533.773067,1067.029925,0.0,-67.561555
2534.154613,1066.105985,0.0,-67.561555
2534.53616,1065.182045,0.0,-67.561555
2534.917706,1064.258105,0.0,-67.561555
2535.299252,1063.334165,0.0,-67.561555
2535.680798,1062.410224,0.0,-67.561555
2536.062344,1061.486284,0.0,-67.561555
2536.44389,1060.562344,0.0,-67.561555
2536.825436,1059.638404,0.0,-67.561555
2537.206983,1058.714464,0.0,-67.561555
2537.588529,1057.790524,0.0,-67.561555
2537.970075,1056.866584,0.0,-67.561555
2538.351621,1055.942643,0.0,-67.561555
2538.733167,1055.018703,0.0,-67.561555
2539.114713,1054.094763,0.0,-67.561555
2539.496259,1053.170823,0.0,-67.561555
2539.877805,1052.246883,0.0,-67.561555
2540.259352,1051.322943,0.0,-67.561555
2540.640898,1050.399002,0.0,-67.561555
2541.022444,1049.475062,0.0,-67.561555
2541.40399,1048.551122,0.0,-67.561555
2541.785536,1047.627182,0.0,-67.561555
2542.167082,1046.703242,0.0,-67.561555
2542.548628,1045.779302,0.0,-67.561555
2542.930175,1044.855362,0.0,-67.561555
2543.311721,1043.931421,0.0,-67.561555
2543.693267,1043.007481,0.0,-67.561555
2544.074813,1042.083541,0.0,-67.561555
2544.456359,1041.159601,0.0,-67.561555
2544.837905,1040.235661,0.0,-67.561555
2545.219451,1039.311721,0.0,-67.561555
2545.600998,1038.387781,0.0,-67.561555
2545.982544,1037.46384,0.0,-67.561555
2546.36409,1036.5399,0.0,-67.561555
2546.745636,1035.61596,0.0,-67.561555
2547.127182,1034.69202,0.0,-67.561555
2547.508728,1033.76808,0.0,-67.561555
2547.890274,1032.84414,0.0,-67.561555
2548.27182,1031.9202,0.0,-67.561555
2548.653367,1030.996259,0.0,-67.561555
2549.034913,1030.072319,0.0,-67.561555
2549.416459,1029.148379,0.0,-67.561555
2549.798005,1028.224439,0.0,-67.561555
2550.179551,1027.300499,0.0,-67.561555
2550.561097,1026.376559,0.0,-67.561555
2550.942643,1025.452618,0.0,-67.561555
2551.32419,1024.528678,0.0,-67.561555
2551.705736,1023.604738,0.0,-67.561555
2552.087282,1022.680798,0.0,-67.561555
2552.468828,1021.756858,0.0,-67.561555
2552.850374,1020.832918,0.0,-67.561555
2553.23192,1019.908978,0.0,-67.561555
2553.613466,1018.985037,0.0,-67.561555
2553.995012,1018.061097,0.0,-67.561555
2554.376559,1017.137157,0.0,-67.561555
2554.758105,1016.213217,0.0,-67.561555
2555.139651,1015.289277,0.0,-67.561555
2555.521197,1014.365337,0.0,-67.561555
2555.902743,1013.441397,0.0,-67.561555
2556.284289,1012.517456,0.0,-67.561555
2556.665835,1011.593516,0.0,-67.561555
2557.047382,1010.669576,0.0,-67.561555
2557.428928,1009.745636,0.0,-67.561555
2557.810474,1008.821696,0.0,-67.561555
